"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.797602533E1,-3.332070923E-1,9.848170624E0,-2.116598511E-1,9.856078911E0
2.798605533E1,-3.427871704E-1,9.744586029E0,-1.341210938E-1,9.751535694E0
2.799608533E1,-3.444337463E-1,9.844877472E0,-1.673519897E-1,9.852322251E0
2.800611633E1,-3.373983765E-1,9.786349182E0,-1.844165039E-1,9.793900011E0
2.801614633E1,-2.917433167E-1,9.917326813E0,-1.643582153E-1,9.922978328E0
2.802617633E1,-3.171903992E-1,9.711953888E0,-1.523831177E-1,9.718326949E0
2.803620633E1,-2.972817993E-1,9.842332764E0,-1.636097717E-1,9.848180485E0
2.804623633E1,-3.291654968E-1,9.732161865E0,-1.646575928E-1,9.739118883E0
2.805626633E1,-3.189866638E-1,9.872869263E0,-1.318757629E-1,9.878901315E0
2.806629633E1,-3.165916443E-1,9.753417664E0,-6.765930176E-2,9.758789073E0
2.807632633E1,-2.956352234E-1,9.717492371E0,-6.077362061E-2,9.722178336E0
2.808635633E1,-2.839595032E-1,9.766440582E0,-9.220825195E-2,9.771002866E0
2.809638633E1,-2.947370911E-1,9.784253540E0,-2.071691895E-1,9.790883840E0
2.810641633E1,-2.558180237E-1,9.921069031E0,-2.433938599E-1,9.927350812E0
2.811644633E1,-3.125500488E-1,9.755363617E0,-2.787203979E-1,9.764348001E0
2.812647633E1,-3.141966248E-1,9.884544983E0,-1.945953369E-1,9.891451682E0
2.813650633E1,-3.324586487E-1,9.746681671E0,-1.502874756E-1,9.753508019E0
2.814653733E1,-2.827619934E-1,9.919123077E0,-1.408570862E-1,9.924152240E0
2.815656733E1,-2.685415649E-1,9.752519531E0,-9.684860229E-2,9.756696748E0
2.816659733E1,-2.950364685E-1,9.811796265E0,-9.325607300E-2,9.816674037E0
2.817662733E1,-3.070115662E-1,9.776918793E0,-1.287322998E-1,9.782584995E0
2.818665733E1,-3.570075989E-1,9.822873230E0,-1.616638184E-1,9.830688079E0
2.819668733E1,-3.538641357E-1,9.854756927E0,-8.831634521E-2,9.861503623E0
2.820671733E1,-3.709286499E-1,9.678124237E0,-9.624984741E-2,9.685708071E0
2.821674733E1,-3.242257690E-1,9.821825409E0,-1.553768921E-1,9.828403670E0
2.822677733E1,-3.110531616E-1,9.693841553E0,-2.278262329E-1,9.701506219E0
2.823680733E1,-2.942880249E-1,9.898316345E0,-2.444416809E-1,9.905706620E0
2.824683733E1,-3.321592712E-1,9.749226379E0,-2.360591125E-1,9.757738912E0
2.825686733E1,-3.436853027E-1,9.862540741E0,-2.332150269E-1,9.871282526E0
2.826689733E1,-3.388952637E-1,9.787247314E0,-1.478924561E-1,9.794229534E0
2.827692833E1,-3.019221497E-1,9.869426422E0,-1.222956848E-1,9.874800814E0
2.828695833E1,-2.790197754E-1,9.808054047E0,-1.495390320E-1,9.813161475E0
2.829698833E1,-2.971321106E-1,9.727970581E0,-1.523831177E-1,9.733700208E0
2.830701833E1,-3.001258850E-1,9.837393036E0,-1.974394226E-1,9.843950407E0
2.831704833E1,-3.468287659E-1,9.750723267E0,-1.580712891E-1,9.758169959E0
2.832707833E1,-3.240760803E-1,9.903854828E0,-1.315763855E-1,9.910029168E0
2.833710833E1,-3.194357300E-1,9.677076416E0,-6.631210327E-2,9.682574267E0
2.834713833E1,-2.963836670E-1,9.818232880E0,-1.492396545E-1,9.823838997E0
2.835716833E1,-2.811154175E-1,9.725575562E0,-1.594184875E-1,9.730943435E0
2.836719833E1,-2.643502808E-1,9.911788330E0,-1.998344421E-1,9.917326393E0
2.837722833E1,-2.962339783E-1,9.719887390E0,-1.314266968E-1,9.725288604E0
2.838725833E1,-2.996768188E-1,9.790241089E0,-1.225950623E-1,9.795593720E0
2.839728833E1,-2.948867798E-1,9.792636108E0,-1.233435059E-1,9.797851488E0
2.840731833E1,-2.847079468E-1,9.805958405E0,-1.136137390E-1,9.810748541E0
2.841734933E1,-2.923420715E-1,9.904752960E0,-1.338217163E-1,9.909969896E0
2.842737933E1,-3.236270142E-1,9.701475677E0,-1.383123779E-1,9.707857389E0
2.843740933E1,-3.224295044E-1,9.819580078E0,-1.673519897E-1,9.826297389E0
2.844743933E1,-3.234773254E-1,9.701475677E0,-1.495390320E-1,9.708018841E0
2.845746933E1,-3.236270142E-1,9.905501404E0,-1.655557251E-1,9.912169349E0
2.846749933E1,-3.647914124E-1,9.760153656E0,-1.240919495E-1,9.767756701E0
2.847752933E1,-3.216810608E-1,9.816885681E0,-1.616638184E-1,9.823485042E0
2.848755933E1,-2.868035889E-1,9.747729492E0,-1.543290710E-1,9.753168922E0
2.849758933E1,-2.965333557E-1,9.801617432E0,-1.290316772E-1,9.806950876E0
2.850761933E1,-3.299139404E-1,9.759554901E0,-5.583389282E-2,9.765289166E0
2.851764933E1,-3.153941345E-1,9.624984741E0,-1.181044006E-1,9.630875006E0
2.852767933E1,-3.206332397E-1,9.795480194E0,-2.091151428E-1,9.802957056E0
2.853770933E1,-2.888992310E-1,9.683662720E0,-2.465373230E-1,9.691107630E0
2.854773933E1,-2.918930054E-1,9.834698639E0,-2.240840149E-1,9.841580792E0
2.855777033E1,-3.297642517E-1,9.655221863E0,-1.884580994E-1,9.662689591E0
2.856780033E1,-3.188369751E-1,9.676028595E0,-2.101629639E-1,9.683561063E0
2.857783033E1,-3.047662354E-1,9.659413147E0,-1.779798889E-1,9.665858557E0
2.858786033E1,-3.215313721E-1,9.747130737E0,-1.184037781E-1,9.753151259E0
2.859789033E1,-3.324586487E-1,9.749974823E0,-8.876541138E-2,9.756045157E0
2.860792033E1,-3.287164307E-1,9.644893341E0,-1.341210938E-1,9.651425310E0
2.861795033E1,-3.022215271E-1,9.746082916E0,-1.707948303E-1,9.752263375E0
2.862798033E1,-3.146456909E-1,9.623936920E0,-1.618135071E-1,9.630438586E0
2.863801033E1,-2.839595032E-1,9.800419922E0,-1.275347900E-1,9.805362246E0
2.864804033E1,-3.261717224E-1,9.583520966E0,-1.673519897E-1,9.590530161E0
2.865807033E1,-3.194357300E-1,9.658365326E0,-1.270857239E-1,9.664481918E0
2.866810033E1,-2.812651062E-1,9.540560303E0,-7.035369873E-2,9.544964672E0
2.867813033E1,-2.552192688E-1,9.649384003E0,-8.517288208E-2,9.653134358E0
2.868816133E1,-2.707868958E-1,9.614955597E0,-1.386117554E-1,9.619766624E0
2.869819133E1,-3.017724609E-1,9.528884583E0,-1.625619507E-1,9.535047687E0
2.870822133E1,-3.153941345E-1,9.599837036E0,-1.586700439E-1,9.606327121E0
2.871825133E1,-3.258723450E-1,9.525591431E0,-1.760339355E-1,9.532789352E0
2.872828133E1,-3.188369751E-1,9.674382019E0,-1.793270874E-1,9.681295506E0
2.873831133E1,-3.339555359E-1,9.510622559E0,-1.763333130E-1,9.518117523E0
2.874834133E1,-3.144960022E-1,9.591903534E0,-1.462458801E-1,9.598172170E0
2.875837133E1,-3.070115662E-1,9.512269135E0,-1.519340515E-1,9.518434963E0
2.876840133E1,-3.140469360E-1,9.595196686E0,-1.767823792E-1,9.601962139E0
2.877843133E1,-3.134481812E-1,9.585766296E0,-1.889071655E-1,9.592749927E0
2.878846133E1,-3.131488037E-1,9.480235748E0,-2.040257263E-1,9.487600251E0
2.879849133E1,-3.005749512E-1,9.494306488E0,-6.062393188E-2,9.499256616E0
2.880852133E1,-3.041674805E-1,9.402996368E0,-6.406677246E-2,9.408132818E0
2.881855133E1,-2.701881409E-1,9.533674622E0,-3.233276367E-2,9.537557278E0
2.882858233E1,-2.743794250E-1,9.446106720E0,-7.903564453E-2,9.450421306E0
2.883861233E1,-2.903961182E-1,9.384884033E0,-1.441502380E-1,9.390482283E0
2.884864233E1,-2.963836670E-1,9.434131622E0,-2.420466614E-1,9.441889076E0
2.885867233E1,-3.013233948E-1,9.375603333E0,-2.823129272E-1,9.384691483E0
2.886870233E1,-2.806663513E-1,9.508826294E0,-1.904040527E-1,9.514872821E0
2.887873233E1,-2.742297363E-1,9.366023254E0,-9.280700684E-2,9.370496609E0
2.888876233E1,-2.619552612E-1,9.301657104E0,-9.565109253E-2,9.305836587E0
2.889879233E1,-2.929408264E-1,9.266629944E0,-1.517843628E-1,9.272501461E0
2.890882233E1,-3.177891541E-1,9.270072784E0,-2.490820312E-1,9.278862066E0
2.891885233E1,-3.143463135E-1,9.363179169E0,-2.737806702E-1,9.372453980E0
2.892888233E1,-3.375480652E-1,9.274264069E0,-2.067201233E-1,9.282706821E0
2.893891233E1,-3.387455750E-1,9.202413483E0,-1.194515991E-1,9.209420783E0
2.894894233E1,-3.293151855E-1,9.246272278E0,-1.234931946E-1,9.252958991E0
2.895897233E1,-3.180885315E-1,9.286987610E0,-1.291813660E-1,9.293331319E0
2.896900333E1,-3.047662354E-1,9.342821503E0,-7.679031372E-2,9.348106377E0
2.897903333E1,-2.915936279E-1,9.343569946E0,-9.205856323E-2,9.348572135E0
2.898906333E1,-2.399510193E-1,9.313781891E0,-9.325607300E-2,9.317339014E0
2.899909333E1,-2.610571289E-1,9.236692200E0,-1.380130005E-1,9.241411213E0
2.900912333E1,-2.797682190E-1,9.257349243E0,-1.175056458E-1,9.262321137E0
2.901915333E1,-2.505789185E-1,9.306596832E0,-1.104702759E-1,9.310625010E0
2.902918333E1,-2.368075562E-1,9.289981384E0,-1.785786438E-1,9.294714749E0
2.903921333E1,-2.576142883E-1,9.183253326E0,-1.437011719E-1,9.187989813E0
2.904924333E1,-2.809657288E-1,9.148525543E0,-1.883084106E-1,9.154775880E0
2.905927333E1,-3.267704773E-1,9.120084686E0,-1.537303162E-1,9.127231598E0
2.906930333E1,-3.379971313E-1,9.207502899E0,-1.323248291E-1,9.214654717E0
2.907933333E1,-3.263214111E-1,9.229806519E0,-1.101708984E-1,9.236230382E0
2.908936333E1,-2.860551453E-1,9.179361420E0,-1.137634277E-1,9.184522074E0
2.909939433E1,-3.131488037E-1,9.160650330E0,-8.666976929E-2,9.166410872E0
2.910942433E1,-3.433859253E-1,9.066346436E0,-1.353186035E-1,9.073856000E0
2.911945433E1,-3.610491943E-1,9.161847839E0,-1.410067749E-1,9.170043362E0
2.912948433E1,-3.390449524E-1,9.202563171E0,-1.655557251E-1,9.210294735E0
2.913951433E1,-2.838098145E-1,9.129066010E0,-1.661544800E-1,9.134987768E0
2.914954433E1,-2.490820312E-1,9.111851807E0,-1.998344421E-1,9.117445860E0
2.915957433E1,-2.502795410E-1,9.092841339E0,-2.302212524E-1,9.099198058E0
2.916960433E1,-2.829116821E-1,9.013057251E0,-1.862127686E-1,9.019418785E0
2.917963433E1,-3.126997375E-1,9.133706360E0,-1.272354126E-1,9.139943208E0
2.918966433E1,-2.815644836E-1,9.172176361E0,-9.131011963E-2,9.176951307E0
2.919969433E1,-2.805166626E-1,9.097631378E0,-1.407073975E-1,9.103042616E0
2.920972433E1,-2.639012146E-1,9.050928497E0,-1.631607056E-1,9.056244913E0
2.921975433E1,-2.643502808E-1,9.064550171E0,-1.643582153E-1,9.069893301E0
2.922978433E1,-2.923420715E-1,8.980724487E0,-1.240919495E-1,8.986338243E0
2.923981533E1,-3.303630066E-1,9.058113556E0,-3.637435913E-2,9.064208956E0
2.924984533E1,-3.252735901E-1,9.147926788E0,-2.933898926E-2,9.153754869E0
2.925987596E1,-3.092568970E-1,9.136999512E0,-1.071771240E-1,9.142859883E0
2.926990596E1,-2.998265076E-1,9.031169586E0,-5.493576050E-2,9.036312188E0
2.927993596E1,-2.712359619E-1,9.012458496E0,-8.457412720E-2,9.016935725E0
2.928996596E1,-2.808160400E-1,9.011710052E0,-1.719923401E-1,9.017724607E0
2.929999596E1,-3.297642517E-1,8.976533203E0,-1.621128845E-1,8.984051057E0
2.931002596E1,-3.351530457E-1,9.074729004E0,-1.504371643E-1,9.082161934E0
2.932005596E1,-3.085084534E-1,9.071585541E0,-1.573228455E-1,9.078193222E0
2.933008596E1,-2.924917603E-1,9.051377563E0,-1.651066589E-1,9.057607158E0
2.934011596E1,-2.649490356E-1,8.937165070E0,-1.246907043E-1,8.941960928E0
2.935014596E1,-2.781216431E-1,8.946595459E0,-1.678010559E-1,8.952490109E0
2.936017596E1,-2.888992310E-1,8.966054993E0,-2.023791504E-1,8.972990706E0
2.937020696E1,-3.159928894E-1,8.939111023E0,-1.731898499E-1,8.946370891E0
2.938023696E1,-2.883004761E-1,9.039851532E0,-1.451980591E-1,9.045613045E0
2.939026696E1,-2.706372070E-1,9.108708344E0,-2.005828857E-1,9.114935309E0
2.940029696E1,-2.472857666E-1,9.077423401E0,-1.697470093E-1,9.082377436E0
2.941032696E1,-2.574645996E-1,9.087302856E0,-1.634600830E-1,9.092418843E0
2.942035696E1,-2.829116821E-1,9.004824371E0,-1.872605896E-1,9.011213431E0
2.943038696E1,-3.248245239E-1,8.949888611E0,-1.401086426E-1,8.956877109E0
2.944041696E1,-3.014730835E-1,8.947493591E0,-7.679031372E-2,8.952900331E0
2.945044696E1,-2.652484131E-1,8.991053009E0,-7.589218140E-2,8.995284907E0
2.946047696E1,-2.760260010E-1,8.992699585E0,-1.285826111E-1,8.997853614E0
2.947050696E1,-3.230282593E-1,9.055269470E0,-1.722917175E-1,9.062667205E0
2.948053696E1,-3.315605164E-1,9.112899628E0,-1.851649475E-1,9.120809068E0
2.949056696E1,-3.243754578E-1,9.112450562E0,-1.266366577E-1,9.119101464E0
2.950059796E1,-3.104544067E-1,9.081614685E0,-3.128494263E-2,9.086973422E0
2.951062796E1,-2.740800476E-1,9.049132233E0,-4.026626587E-2,9.053371494E0
2.952065796E1,-2.872526550E-1,9.012458496E0,-9.639953613E-2,9.017550394E0
2.953068796E1,-3.152444458E-1,9.016350403E0,-1.187031555E-1,9.022640638E0
2.954071796E1,-3.360511780E-1,9.009614410E0,-1.448986816E-1,9.017043742E0
2.955074796E1,-3.107537842E-1,9.033714294E0,-1.303788757E-1,9.039997816E0
2.956077796E1,-2.863545227E-1,9.072483673E0,-1.023870850E-1,9.077579084E0
2.957080796E1,-2.746788025E-1,9.119036865E0,-1.390608215E-1,9.124232554E0
2.958083796E1,-2.856060791E-1,9.146280212E0,-1.731898499E-1,9.152377138E0
2.959086796E1,-2.865042114E-1,9.153165894E0,-1.748364258E-1,9.159317568E0
2.960089796E1,-2.739303589E-1,9.133107605E0,-1.517843628E-1,9.138475303E0
2.961092796E1,-2.709365845E-1,9.086554413E0,-1.318757629E-1,9.091549315E0
2.962095796E1,-2.707868958E-1,9.055568848E0,-1.312770081E-1,9.060567662E0
2.963098796E1,-2.915936279E-1,9.032666473E0,-1.869612122E-1,9.039305557E0
2.964101896E1,-3.061134338E-1,9.063652039E0,-2.011816406E-1,9.071051084E0
2.965104896E1,-3.106040955E-1,9.081614685E0,-1.848655701E-1,9.088804953E0
2.966107896E1,-3.135978699E-1,9.121731262E0,-1.630110168E-1,9.128575871E0
2.967110896E1,-3.107537842E-1,9.160650330E0,-1.631607056E-1,9.167371695E0
2.968113896E1,-3.086581421E-1,9.212442627E0,-1.658551025E-1,9.219103911E0
2.969116896E1,-3.100053406E-1,9.250912628E0,-1.790277100E-1,9.257836609E0
2.970119896E1,-3.264710999E-1,9.246721344E0,-1.538800049E-1,9.253762373E0
2.971122896E1,-3.050656128E-1,9.236841888E0,-9.864486694E-2,9.242404661E0
2.972125896E1,-2.899470520E-1,9.198671265E0,-5.733078003E-2,9.203418340E0
2.973128896E1,-2.776725769E-1,9.171427917E0,-7.963439941E-2,9.175975901E0
2.974131896E1,-2.948867798E-1,9.152118073E0,-1.079255676E-1,9.157503555E0
2.975134896E1,-3.112028503E-1,9.159153442E0,-1.362167358E-1,9.165451107E0
2.976137896E1,-3.056643677E-1,9.201665039E0,-1.399589539E-1,9.207804228E0
2.977140996E1,-2.900967407E-1,9.246721344E0,-1.426533508E-1,9.252370600E0
2.978143996E1,-2.667453003E-1,9.259145508E0,-1.330732727E-1,9.263942848E0
2.979146996E1,-2.727328491E-1,9.288185120E0,-1.049317932E-1,9.292780892E0
2.980149996E1,-3.019221497E-1,9.300459595E0,-7.783813477E-2,9.305684523E0
2.981152996E1,-3.153941345E-1,9.332492981E0,-1.073268127E-1,9.338437650E0
2.982155996E1,-3.067121887E-1,9.346264343E0,-1.264869690E-1,9.352151009E0
2.983158996E1,-2.957849121E-1,9.350455627E0,-1.683998108E-1,9.356648313E0
2.984161996E1,-3.040177917E-1,9.333241425E0,-1.963916016E-1,9.340256526E0
2.985164996E1,-3.167413330E-1,9.319619751E0,-1.980381775E-1,9.327103328E0
2.986167996E1,-3.297642517E-1,9.286837921E0,-1.896556091E-1,9.294625990E0
2.987170996E1,-3.179388428E-1,9.307195587E0,-1.591191101E-1,9.313983772E0
2.988173996E1,-3.189866638E-1,9.338779907E0,-1.459465027E-1,9.345365858E0
2.989176996E1,-3.173400879E-1,9.354197845E0,-1.510359192E-1,9.360797718E0
2.990180096E1,-3.239263916E-1,9.401499481E0,-1.528321838E-1,9.408319642E0
2.991183096E1,-3.140469360E-1,9.437424774E0,-1.203497314E-1,9.443415479E0
2.992186096E1,-2.968327332E-1,9.422156525E0,-1.487905884E-1,9.428005191E0
2.993189096E1,-3.019221497E-1,9.439071350E0,-1.637594604E-1,9.445318528E0
2.994192096E1,-3.046165466E-1,9.455237732E0,-1.893562317E-1,9.462038237E0
2.995195096E1,-2.984793091E-1,9.458979950E0,-1.630110168E-1,9.465091874E0
2.996198096E1,-2.963836670E-1,9.483528900E0,-1.133143616E-1,9.488835746E0
2.997201096E1,-3.026705933E-1,9.476343842E0,-9.415420532E-2,9.481643692E0
2.998204096E1,-2.872526550E-1,9.455387421E0,-1.094224548E-1,9.460382584E0
2.999207096E1,-2.911445618E-1,9.499395905E0,-1.166075134E-1,9.504571796E0
3.000210096E1,-3.086581421E-1,9.538614349E0,-1.206491089E-1,9.544369532E0
3.001213096E1,-3.174897766E-1,9.528585205E0,-1.020877075E-1,9.534419629E0
3.002216096E1,-3.210823059E-1,9.549242249E0,-1.092727661E-1,9.555263571E0
3.003219196E1,-3.150947571E-1,9.543554077E0,-1.348695374E-1,9.549706745E0
3.004222196E1,-3.020718384E-1,9.527687073E0,-1.411564636E-1,9.533519471E0
3.005225196E1,-3.100053406E-1,9.533524933E0,-1.419049072E-1,9.539619382E0
3.006228196E1,-3.261717224E-1,9.545649719E0,-1.411564636E-1,9.552263695E0
3.007231196E1,-3.332070923E-1,9.552385712E0,-1.326242065E-1,9.559115489E0
3.008234196E1,-3.255729675E-1,9.572294312E0,-1.516346741E-1,9.579029660E0
3.009237196E1,-3.095562744E-1,9.612859955E0,-1.898052979E-1,9.619715570E0
3.010240196E1,-3.046165466E-1,9.641001434E0,-1.643582153E-1,9.647212733E0
3.011243196E1,-2.992277527E-1,9.649084625E0,-1.339714050E-1,9.654652748E0
3.012246196E1,-3.110531616E-1,9.629625092E0,-1.297801208E-1,9.635521592E0
3.013249196E1,-3.212319946E-1,9.627529449E0,-1.377136230E-1,9.633871410E0
3.014252196E1,-3.083587646E-1,9.617500305E0,-1.664538574E-1,9.623881968E0
3.015255196E1,-2.999761963E-1,9.622889099E0,-1.990859985E-1,9.629621777E0
3.016258196E1,-3.023712158E-1,9.645492096E0,-1.922003174E-1,9.652144170E0
3.017261296E1,-3.156935120E-1,9.655970306E0,-1.553768921E-1,9.662378948E0
3.018264296E1,-3.049159241E-1,9.673034821E0,-1.196012878E-1,9.678578451E0
3.019267296E1,-3.126997375E-1,9.716145172E0,-1.302291870E-1,9.722048024E0
3.020270296E1,-3.258723450E-1,9.761201477E0,-1.499880981E-1,9.767791126E0
3.021273296E1,-3.230282593E-1,9.788444824E0,-1.384620667E-1,9.794752221E0
3.022276296E1,-3.055146790E-1,9.787846069E0,-1.098715210E-1,9.793229378E0
3.023279296E1,-3.029699707E-1,9.774673462E0,-1.190025330E-1,9.780091702E0
3.024282296E1,-3.225791931E-1,9.745783539E0,-1.416055298E-1,9.752148802E0
3.025285296E1,-3.323089600E-1,9.741741943E0,-1.830693054E-1,9.749127125E0
3.026288183E1,-3.168910217E-1,9.732910309E0,-1.432521057E-1,9.739121324E0
3.027291183E1,-2.977308655E-1,9.706265717E0,-9.999206543E-2,9.711345748E0
3.028294183E1,-2.716850281E-1,9.687554626E0,-9.864486694E-2,9.691865569E0
3.029297283E1,-3.481759644E-1,9.818382568E0,-1.258882141E-1,9.825360584E0
3.030300283E1,-3.423381042E-1,9.784403229E0,-1.592687988E-1,9.791685681E0
3.031303283E1,-3.239263916E-1,9.795180817E0,-1.624122620E-1,9.801881109E0
3.032306283E1,-3.155438232E-1,9.810149689E0,-1.314266968E-1,9.816102984E0
3.033309283E1,-2.992277527E-1,9.819879456E0,-1.055305481E-1,9.825004146E0
3.034312283E1,-3.095562744E-1,9.825268250E0,-1.466949463E-1,9.831238003E0
3.035315283E1,-3.239263916E-1,9.824070740E0,-1.669029236E-1,9.830826557E0
3.036318283E1,-3.231779480E-1,9.825118561E0,-1.715432739E-1,9.831928896E0
3.037321283E1,-3.068618774E-1,9.829908600E0,-1.600172424E-1,9.835998821E0
3.038324283E1,-3.112028503E-1,9.820029144E0,-1.267863464E-1,9.825777037E0
3.039327283E1,-3.279679871E-1,9.816436615E0,-1.401086426E-1,9.822913073E0
3.040330283E1,-3.299139404E-1,9.799072723E0,-1.444496155E-1,9.805688917E0
3.041333283E1,-3.222798157E-1,9.788145447E0,-1.571731567E-1,9.794710765E0
3.042336283E1,-3.251239014E-1,9.804910583E0,-1.571731567E-1,9.811558515E0
3.043339383E1,-3.188369751E-1,9.800270233E0,-1.408570862E-1,9.806466967E0
3.044342383E1,-3.188369751E-1,9.799222412E0,-1.550775146E-1,9.805634397E0
3.045345383E1,-3.338058472E-1,9.816735992E0,-1.594184875E-1,9.823703280E0
3.046348383E1,-3.335064697E-1,9.834099884E0,-1.636097717E-1,9.841113517E0
3.047351383E1,-3.147953796E-1,9.855505371E0,-1.784289551E-1,9.862145768E0
3.048354383E1,-3.201841736E-1,9.865235138E0,-1.425036621E-1,9.871458328E0
3.049357383E1,-3.150947571E-1,9.867929535E0,-1.094224548E-1,9.873565277E0
3.050360383E1,-3.264710999E-1,9.866432648E0,-1.176553345E-1,9.872533583E0
3.051363383E1,-3.270698547E-1,9.864636383E0,-1.199006653E-1,9.870785269E0
3.052366383E1,-3.134481812E-1,9.840536499E0,-1.329235840E-1,9.846424581E0
3.053369383E1,-3.126997375E-1,9.816137238E0,-1.410067749E-1,9.822128807E0
3.054372383E1,-3.083587646E-1,9.789642334E0,-1.531315613E-1,9.795694535E0
3.055375383E1,-3.222798157E-1,9.772278442E0,-1.496887207E-1,9.778736981E0
3.056378483E1,-3.248245239E-1,9.772128754E0,-1.407073975E-1,9.778538230E0
3.057381483E1,-3.149450684E-1,9.784702606E0,-1.245410156E-1,9.790562086E0
3.058384483E1,-3.104544067E-1,9.812694397E0,-1.287322998E-1,9.818448211E0
3.059387483E1,-3.192860413E-1,9.842931519E0,-1.366658020E-1,9.849056909E0
3.060390483E1,-3.323089600E-1,9.889634399E0,-1.472937012E-1,9.896312103E0
3.061393483E1,-3.285667419E-1,9.903256073E0,-1.622625732E-1,9.910033607E0
3.062396483E1,-3.261717224E-1,9.907896423E0,-1.541793823E-1,9.914462709E0
3.063399483E1,-3.161425781E-1,9.889185333E0,-1.574725342E-1,9.895490401E0
3.064402483E1,-3.149450684E-1,9.853709106E0,-1.505868530E-1,9.859890971E0
3.065405483E1,-3.200344849E-1,9.824370117E0,-1.489402771E-1,9.830709714E0
3.066408483E1,-3.254232788E-1,9.795031128E0,-1.513352966E-1,9.801603822E0
3.067411483E1,-2.547702026E-1,9.690398712E0,-1.408570862E-1,9.694770538E0
3.068414483E1,-3.041674805E-1,9.783954163E0,-1.416055298E-1,9.789705258E0
3.069417583E1,-3.938310242E-1,9.869127045E0,-1.255888367E-1,9.877780320E0
3.070420583E1,-3.237767029E-1,9.769883423E0,-1.429527283E-1,9.776292187E0
3.071423583E1,-3.254232788E-1,9.813742218E0,-1.522334290E-1,9.820316270E0
3.072426583E1,-3.141966248E-1,9.835147705E0,-1.716929626E-1,9.841662887E0
3.073429583E1,-3.132984924E-1,9.845326538E0,-1.895059204E-1,9.852132920E0
3.074432583E1,-3.189866638E-1,9.849517822E0,-1.651066589E-1,9.856064835E0
3.075435583E1,-3.219804382E-1,9.843081207E0,-1.553768921E-1,9.849571617E0
3.076438583E1,-3.394940186E-1,9.823322296E0,-1.459465027E-1,9.830270470E0
3.077441583E1,-3.360511780E-1,9.819580078E0,-1.318757629E-1,9.826213641E0
3.078444583E1,-3.185375977E-1,9.810449066E0,-1.206491089E-1,9.816360491E0
3.079447583E1,-3.213816833E-1,9.791588287E0,-9.639953613E-2,9.797335365E0
3.080450583E1,-3.315605164E-1,9.762548676E0,-1.203497314E-1,9.768918726E0
3.081453583E1,-3.381468201E-1,9.761800232E0,-1.175056458E-1,9.768361921E0
3.082456583E1,-3.264710999E-1,9.758806458E0,-1.678010559E-1,9.765707555E0
3.083459683E1,-3.237767029E-1,9.754615173E0,-1.715432739E-1,9.761494539E0
3.084462683E1,-3.177891541E-1,9.779014435E0,-1.469943237E-1,9.785280813E0
3.085465683E1,-3.213816833E-1,9.775571594E0,-1.484912109E-1,9.781980158E0
3.086468683E1,-3.267704773E-1,9.778265991E0,-1.335223389E-1,9.784635556E0
3.087471683E1,-3.216810608E-1,9.796228638E0,-1.375639343E-1,9.802474079E0
3.088474683E1,-3.052153015E-1,9.826465759E0,-1.417552185E-1,9.832226617E0
3.089477683E1,-3.106040955E-1,9.822723541E0,-1.432521057E-1,9.828677115E0
3.090480683E1,-3.179388428E-1,9.813592529E0,-1.234931946E-1,9.819518013E0
3.091483683E1,-3.261717224E-1,9.816137238E0,-1.604663086E-1,9.822865554E0
3.092486683E1,-3.210823059E-1,9.797725525E0,-1.651066589E-1,9.804375529E0
3.093489683E1,-3.162922668E-1,9.768087158E0,-1.553768921E-1,9.774441647E0
3.094492683E1,-3.191363525E-1,9.757309570E0,-1.323248291E-1,9.763423986E0
3.095495683E1,-3.198847961E-1,9.739795990E0,-1.257385254E-1,9.745858730E0
3.096498783E1,-3.321592712E-1,9.732012177E0,-1.145118713E-1,9.738352209E0
3.097501783E1,-3.376977539E-1,9.745184784E0,-1.308279419E-1,9.751911720E0
3.098504783E1,-3.267704773E-1,9.786049805E0,-1.540296936E-1,9.792715398E0
3.099507783E1,-3.249742126E-1,9.823921051E0,-1.683998108E-1,9.830737081E0
3.100510783E1,-3.348536682E-1,9.852810974E0,-1.660047913E-1,9.859896990E0
3.101513783E1,-3.403921509E-1,9.880054321E0,-1.565744019E-1,9.887156100E0
3.102516783E1,-3.336561584E-1,9.886191559E0,-1.516346741E-1,9.892982515E0
3.103519783E1,-3.308120728E-1,9.865684204E0,-1.387614441E-1,9.872204221E0
3.104522783E1,-3.140469360E-1,9.837542725E0,-1.335223389E-1,9.843459786E0
3.105525783E1,-3.224295044E-1,9.809101868E0,-1.445993042E-1,9.815464798E0
3.106528783E1,-3.168910217E-1,9.771979065E0,-1.281335449E-1,9.777955460E0
3.107531783E1,-3.162922668E-1,9.746681671E0,-1.237925720E-1,9.752598064E0
3.108534783E1,-3.141966248E-1,9.750124512E0,-1.380130005E-1,9.756161904E0
3.109537883E1,-3.179388428E-1,9.757459259E0,-1.428030396E-1,9.763682144E0
3.110540883E1,-3.285667419E-1,9.775870972E0,-1.423539734E-1,9.782426796E0
3.111543883E1,-3.303630066E-1,9.810449066E0,-1.522334290E-1,9.817190312E0
3.112546883E1,-3.162922668E-1,9.835896149E0,-1.459465027E-1,9.842062499E0
3.113549883E1,-3.243754578E-1,9.837842102E0,-1.435514832E-1,9.844235049E0
