"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.811767167E0,8.277786255E-2,7.858657837E-2,9.842781830E0,9.843443614E0
9.821735167E0,8.771759033E-2,6.945556641E-2,9.831405487E0,9.832042123E0
9.831702167E0,7.604187012E-2,7.035369873E-2,9.836045837E0,9.836591367E0
9.841670167E0,8.023315430E-2,6.960525513E-2,9.834848328E0,9.835421896E0
9.851637167E0,8.457412720E-2,7.185058594E-2,9.836644592E0,9.837270563E0
9.861604167E0,7.873626709E-2,7.828720093E-2,9.831704865E0,9.832331810E0
9.871572167E0,8.322692871E-2,7.244934082E-2,9.841284943E0,9.841903523E0
9.881538167E0,8.547225952E-2,8.232879639E-2,9.828112335E0,9.828828802E0
9.891505167E0,8.217910767E-2,8.143066406E-2,9.835896149E0,9.836576508E0
9.901471167E0,9.160949707E-2,8.143066406E-2,9.836943970E0,9.837707554E0
9.911439167E0,8.816665649E-2,8.262817383E-2,9.834249573E0,9.834991888E0
9.921407167E0,8.681945801E-2,7.379653931E-2,9.836943970E0,9.837603886E0
9.931374167E0,8.173004150E-2,7.768844604E-2,9.845625916E0,9.846271628E0
9.941343167E0,7.424560547E-2,7.214996338E-2,9.838440857E0,9.838985543E0
9.951311167E0,7.304809570E-2,6.735992432E-2,9.832453308E0,9.832955377E0
9.961279167E0,7.634124756E-2,6.945556641E-2,9.849517822E0,9.850058548E0
9.971247167E0,8.143066406E-2,7.559280396E-2,9.830806732E0,9.831434597E0
9.981215167E0,7.214996338E-2,8.038284302E-2,9.827064514E0,9.827658113E0
9.991183167E0,8.008346558E-2,7.394622803E-2,9.827962646E0,9.828567097E0
1.000115117E1,7.888595581E-2,8.158035278E-2,9.842781830E0,9.843436011E0
1.001111917E1,7.185058594E-2,8.562194824E-2,9.840386810E0,9.841021604E0
1.002108817E1,7.140151978E-2,8.232879639E-2,9.833501129E0,9.834104975E0
1.003105617E1,7.244934082E-2,8.966354370E-2,9.833800507E0,9.834476136E0
1.004102417E1,7.993377686E-2,7.813751221E-2,9.831704865E0,9.832340282E0
1.005099317E1,8.367599487E-2,7.229965210E-2,9.841284943E0,9.841906230E0
1.006096117E1,9.160949707E-2,7.484436035E-2,9.839338989E0,9.840050087E0
1.007093017E1,7.723937988E-2,7.274871826E-2,9.834848328E0,9.835420679E0
1.008089817E1,8.502319336E-2,7.214996338E-2,9.832004242E0,9.832636573E0
1.009086717E1,8.876541138E-2,7.544311523E-2,9.836794281E0,9.837484063E0
1.010083517E1,8.352630615E-2,7.783813477E-2,9.841584320E0,9.842246560E0
1.011080417E1,8.232879639E-2,7.738906860E-2,9.835746460E0,9.836395454E0
1.012077217E1,9.175918579E-2,7.574249268E-2,9.828262024E0,9.828982200E0
1.013074117E1,7.813751221E-2,7.903564453E-2,9.833501129E0,9.834129171E0
1.014071017E1,8.158035278E-2,7.694000244E-2,9.833950195E0,9.834589547E0
1.015067917E1,8.637039185E-2,7.978408813E-2,9.833650818E0,9.834353754E0
1.016064617E1,8.517288208E-2,7.589218140E-2,9.824669495E0,9.825331787E0
1.017061517E1,8.472381592E-2,7.244934082E-2,9.843979340E0,9.844610519E0
1.018058417E1,8.038284302E-2,6.930587769E-2,9.832153931E0,9.832726764E0
1.019055217E1,8.562194824E-2,6.930587769E-2,9.825567627E0,9.826185100E0
1.020052117E1,8.397537231E-2,7.259902954E-2,9.831106110E0,9.831732798E0
1.021048817E1,7.379653931E-2,6.870712280E-2,9.830357666E0,9.830874755E0
1.022045617E1,8.292755127E-2,7.005432129E-2,9.834998016E0,9.835597113E0
1.023042417E1,8.442443848E-2,7.020401001E-2,9.818681946E0,9.819295863E0
1.024039217E1,8.247848511E-2,8.786727905E-2,9.835297394E0,9.836035695E0
1.025036017E1,8.876541138E-2,8.756790161E-2,9.835147705E0,9.835938075E0
1.026032717E1,7.903564453E-2,8.592132568E-2,9.837243347E0,9.837936053E0
1.027029617E1,8.502319336E-2,8.382568359E-2,9.828860779E0,9.829585947E0
1.028026417E1,7.858657837E-2,8.367599487E-2,9.826316071E0,9.826986570E0
1.029023217E1,8.158035278E-2,7.619155884E-2,9.835447083E0,9.836080511E0
1.030020017E1,8.322692871E-2,7.274871826E-2,9.829010468E0,9.829632031E0
1.031016917E1,8.113128662E-2,7.035369873E-2,9.831555176E0,9.832141634E0
1.032013817E1,8.562194824E-2,7.244934082E-2,9.826316071E0,9.826956169E0
1.033010717E1,8.023315430E-2,6.870712280E-2,9.824819183E0,9.825387016E0
1.034007617E1,8.846603394E-2,7.259902954E-2,9.822723541E0,9.823390180E0
1.035004371E1,8.876541138E-2,7.454498291E-2,9.846673737E0,9.847355987E0
1.036001271E1,7.903564453E-2,8.876541138E-2,9.839338989E0,9.840056792E0
1.036998071E1,8.771759033E-2,9.086105347E-2,9.834249573E0,9.835060486E0
1.037994971E1,8.951385498E-2,9.041198730E-2,9.840237122E0,9.841059580E0
1.038991771E1,9.160949707E-2,8.457412720E-2,9.822573853E0,9.823365114E0
1.039988571E1,8.113128662E-2,7.948471069E-2,9.833650818E0,9.834306712E0
1.040985471E1,7.409591675E-2,8.038284302E-2,9.835896149E0,9.836503680E0
1.041982371E1,8.262817383E-2,7.948471069E-2,9.845176849E0,9.845844424E0
1.042979171E1,8.412506104E-2,7.200027466E-2,9.832004242E0,9.832627750E0
1.043976071E1,8.143066406E-2,7.005432129E-2,9.820627899E0,9.821215347E0
1.044972971E1,7.409591675E-2,6.825805664E-2,9.821975098E0,9.822491750E0
1.045969871E1,8.098159790E-2,6.586303711E-2,9.842781830E0,9.843335314E0
1.046966771E1,7.619155884E-2,6.930587769E-2,9.838590546E0,9.839129656E0
1.047963671E1,8.367599487E-2,7.364685059E-2,9.839937744E0,9.840569106E0
1.048960571E1,8.217910767E-2,7.469467163E-2,9.828112335E0,9.828739735E0
1.049957371E1,8.352630615E-2,8.083190918E-2,9.833201752E0,9.833888709E0
1.050954071E1,8.711883545E-2,9.101074219E-2,9.829908600E0,9.830715932E0
1.051950871E1,8.202941895E-2,8.472381592E-2,9.839488678E0,9.840195343E0
1.052947671E1,8.861572266E-2,7.978408813E-2,9.836943970E0,9.837666640E0
1.053944471E1,7.768844604E-2,7.679031372E-2,9.838440857E0,9.839047248E0
1.054941271E1,7.798782349E-2,6.915618896E-2,9.827513580E0,9.828066333E0
1.055938071E1,8.801696777E-2,7.214996338E-2,9.820029144E0,9.820688621E0
1.056934971E1,7.469467163E-2,6.750961304E-2,9.839488678E0,9.840003775E0
1.057931771E1,7.948471069E-2,6.601272583E-2,9.827363892E0,9.827907028E0
1.058928471E1,7.484436035E-2,7.978408813E-2,9.842482452E0,9.843090369E0
1.059925371E1,8.442443848E-2,7.858657837E-2,9.838291168E0,9.838967245E0
1.060922071E1,8.771759033E-2,7.783813477E-2,9.839189301E0,9.839888172E0
1.061918871E1,7.993377686E-2,8.202941895E-2,9.841135254E0,9.841801731E0
1.062915571E1,8.322692871E-2,7.843688965E-2,9.831255798E0,9.831920954E0
1.063912371E1,8.756790161E-2,8.547225952E-2,9.843230896E0,9.843991473E0
1.064909171E1,8.472381592E-2,8.083190918E-2,9.833351440E0,9.834048631E0
1.065905971E1,8.337661743E-2,7.813751221E-2,9.843679962E0,9.844343164E0
1.066902871E1,8.023315430E-2,7.095245361E-2,9.834698639E0,9.835281843E0
1.067899671E1,8.786727905E-2,7.544311523E-2,9.835596771E0,9.836278573E0
1.068896471E1,8.128097534E-2,7.005432129E-2,9.834249573E0,9.834834969E0
1.069893271E1,7.798782349E-2,7.379653931E-2,9.836195526E0,9.836781509E0
1.070890171E1,8.966354370E-2,6.721023560E-2,9.839189301E0,9.839827380E0
1.071887071E1,8.876541138E-2,7.110214233E-2,9.826316071E0,9.826974221E0
1.072883971E1,8.158035278E-2,6.900650024E-2,9.825268250E0,9.825849247E0
1.073880871E1,7.095245361E-2,7.948471069E-2,9.851014709E0,9.851590880E0
1.074877771E1,8.861572266E-2,7.514373779E-2,9.836345215E0,9.837031387E0
1.075874571E1,9.101074219E-2,8.322692871E-2,9.833501129E0,9.834274459E0
1.076871471E1,8.038284302E-2,8.143066406E-2,9.846673737E0,9.847338525E0
1.077868171E1,7.559280396E-2,7.559280396E-2,9.833950195E0,9.834531254E0
1.078864971E1,7.589218140E-2,7.559280396E-2,9.824968872E0,9.825552770E0
1.079861771E1,7.723937988E-2,7.978408813E-2,9.827064514E0,9.827691916E0
1.080858571E1,7.514373779E-2,6.526428223E-2,9.837542725E0,9.838046192E0
1.081855371E1,7.619155884E-2,6.152206421E-2,9.837692413E0,9.838179818E0
1.082852171E1,7.723937988E-2,7.334747314E-2,9.828860779E0,9.829437928E0
1.083848971E1,7.679031372E-2,7.304809570E-2,9.830507355E0,9.831078660E0
1.084845871E1,8.158035278E-2,7.349716187E-2,9.832902374E0,9.833515459E0
1.085842571E1,8.681945801E-2,8.322692871E-2,9.836943970E0,9.837679147E0
1.086839371E1,7.873626709E-2,8.322692871E-2,9.833052063E0,9.833719489E0
1.087836271E1,8.861572266E-2,9.056167603E-2,9.837991791E0,9.838807684E0
1.088833171E1,9.849517822E-2,9.026229858E-2,9.839189301E0,9.840096274E0
1.089830071E1,7.978408813E-2,8.068222046E-2,9.833650818E0,9.834305442E0
1.090826971E1,7.394622803E-2,8.143066406E-2,9.824968872E0,9.825584580E0
1.091823771E1,7.933502197E-2,7.888595581E-2,9.831555176E0,9.832191730E0
1.092820571E1,7.753875732E-2,7.529342651E-2,9.837093658E0,9.837687381E0
1.093817371E1,6.661148071E-2,6.451583862E-2,9.834998016E0,9.835435189E0
1.094814171E1,7.469467163E-2,6.915618896E-2,9.832303619E0,9.832830535E0
1.095810871E1,7.634124756E-2,6.406677246E-2,9.824519806E0,9.825025290E0
1.096807571E1,7.544311523E-2,6.960525513E-2,9.836045837E0,9.836581432E0
1.097804271E1,8.128097534E-2,7.993377686E-2,9.834249573E0,9.834910303E0
1.098801071E1,8.352630615E-2,8.262817383E-2,9.828411713E0,9.829113940E0
1.099797871E1,8.607101440E-2,8.622070312E-2,9.824519806E0,9.825275144E0
1.100794671E1,8.367599487E-2,8.457412720E-2,9.839788055E0,9.840507275E0
1.101791471E1,8.816665649E-2,8.487350464E-2,9.834548950E0,9.835310362E0
1.102788271E1,8.158035278E-2,8.622070312E-2,9.827513580E0,9.828230387E0
1.103785071E1,7.559280396E-2,8.412506104E-2,9.830058289E0,9.830708889E0
1.104781871E1,7.589218140E-2,7.664062500E-2,9.836943970E0,9.837535264E0
1.105778771E1,6.780899048E-2,7.589218140E-2,9.820927277E0,9.821454590E0
1.106775471E1,7.858657837E-2,7.035369873E-2,9.822723541E0,9.823289839E0
1.107772271E1,8.532257080E-2,6.361770630E-2,9.835896149E0,9.836471939E0
1.108768971E1,8.532257080E-2,6.062393188E-2,9.825417938E0,9.825975415E0
1.109765771E1,7.948471069E-2,7.319778442E-2,9.834548950E0,9.835142540E0
1.110762571E1,8.262817383E-2,6.945556641E-2,9.828561401E0,9.829154120E0
1.111759371E1,8.187973022E-2,7.334747314E-2,9.839937744E0,9.840551760E0
1.112756171E1,8.652008057E-2,8.158035278E-2,9.841284943E0,9.842003373E0
1.113752971E1,9.430389404E-2,8.666976929E-2,9.846524048E0,9.847357041E0
1.114749771E1,9.041198730E-2,8.517288208E-2,9.834548950E0,9.835333335E0
1.115746571E1,8.846603394E-2,7.604187012E-2,9.835297394E0,9.835989194E0
1.116743371E1,7.993377686E-2,8.038284302E-2,9.839189301E0,9.839842321E0
1.117740171E1,7.364685059E-2,8.053253174E-2,9.837692413E0,9.838297686E0
1.118737071E1,7.708969116E-2,7.619155884E-2,9.826465759E0,9.827063513E0
1.119733871E1,7.978408813E-2,7.664062500E-2,9.826914825E0,9.827537549E0
1.120730771E1,7.843688965E-2,6.840774536E-2,9.839488678E0,9.840039096E0
1.121727671E1,8.936416626E-2,6.870712280E-2,9.842033386E0,9.842678893E0
1.122724471E1,7.858657837E-2,7.214996338E-2,9.824070740E0,9.824649987E0
1.123721271E1,7.753875732E-2,7.274871826E-2,9.833650818E0,9.834225594E0
1.124718171E1,7.439529419E-2,8.277786255E-2,9.840536499E0,9.841165857E0
1.125714971E1,8.322692871E-2,8.352630615E-2,9.831555176E0,9.832262229E0
1.126711771E1,8.906478882E-2,8.427474976E-2,9.836794281E0,9.837558462E0
1.127708571E1,8.681945801E-2,7.574249268E-2,9.840985565E0,9.841659994E0
1.128705371E1,8.652008057E-2,8.322692871E-2,9.836345215E0,9.837077799E0
1.129702171E1,8.202941895E-2,7.888595581E-2,9.827513580E0,9.828172515E0
1.130698971E1,8.397537231E-2,7.828720093E-2,9.838440857E0,9.839110694E0
1.131695771E1,7.753875732E-2,8.262817383E-2,9.829609222E0,9.830262313E0
1.132692671E1,7.514373779E-2,7.708969116E-2,9.831704865E0,9.832294236E0
1.133689371E1,7.694000244E-2,7.439529419E-2,9.844129028E0,9.844710801E0
1.134686171E1,8.412506104E-2,8.038284302E-2,9.839189301E0,9.839877261E0
1.135683004E1,8.337661743E-2,6.975494385E-2,9.833501129E0,9.834101986E0
1.136679804E1,7.694000244E-2,6.870712280E-2,9.832004242E0,9.832545339E0
1.137676504E1,8.352630615E-2,7.559280396E-2,9.833950195E0,9.834595434E0
1.138673404E1,8.816665649E-2,8.247848511E-2,9.834399261E0,9.835140309E0
1.139670204E1,8.397537231E-2,8.786727905E-2,9.830507355E0,9.831258687E0
1.140667004E1,8.741821289E-2,8.322692871E-2,9.827812958E0,9.828554126E0
1.141663904E1,7.544311523E-2,8.173004150E-2,9.825567627E0,9.826197161E0
1.142660604E1,7.304809570E-2,7.694000244E-2,9.824370117E0,9.824942951E0
1.143657404E1,7.589218140E-2,7.634124756E-2,9.834548950E0,9.835138060E0
1.144654204E1,8.158035278E-2,7.589218140E-2,9.836644592E0,9.837275630E0
1.145651004E1,7.484436035E-2,6.885681152E-2,9.839488678E0,9.840014247E0
1.146647804E1,7.768844604E-2,6.840774536E-2,9.818532257E0,9.819077900E0
1.147644604E1,7.708969116E-2,7.619155884E-2,9.820627899E0,9.821226008E0
1.148641404E1,8.367599487E-2,7.229965210E-2,9.839039612E0,9.839661041E0
1.149638204E1,8.517288208E-2,7.379653931E-2,9.844727783E0,9.845372795E0
1.150635104E1,7.723937988E-2,7.783813477E-2,9.842632141E0,9.843242970E0
1.151631904E1,7.798782349E-2,7.604187012E-2,9.830657043E0,9.831260467E0
1.152628704E1,8.622070312E-2,8.232879639E-2,9.826465759E0,9.827188884E0
1.153625604E1,8.173004150E-2,8.487350464E-2,9.822573853E0,9.823280531E0
1.154622404E1,8.098159790E-2,8.173004150E-2,9.834998016E0,9.835670989E0
1.155619204E1,7.933502197E-2,8.382568359E-2,9.843230896E0,9.843907520E0
1.156615904E1,7.798782349E-2,7.484436035E-2,9.831405487E0,9.831999676E0
1.157612704E1,8.322692871E-2,7.259902954E-2,9.820777588E0,9.821398565E0
1.158609404E1,8.232879639E-2,7.259902954E-2,9.829609222E0,9.830222079E0
1.159606204E1,8.607101440E-2,6.990463257E-2,9.838440857E0,9.839065676E0
1.160602904E1,8.038284302E-2,7.244934082E-2,9.843979340E0,9.844574117E0
1.161599704E1,8.322692871E-2,8.637039185E-2,9.837093658E0,9.837824872E0
1.162596504E1,8.053253174E-2,8.502319336E-2,9.833650818E0,9.834348115E0
1.163593304E1,8.158035278E-2,7.170089722E-2,9.838141479E0,9.838740984E0
1.164590004E1,8.053253174E-2,7.529342651E-2,9.836794281E0,9.837412074E0
1.165586704E1,7.065307617E-2,8.098159790E-2,9.827214203E0,9.827801833E0
1.166583504E1,7.679031372E-2,8.472381592E-2,9.838740234E0,9.839404671E0
1.167580304E1,8.307723999E-2,7.993377686E-2,9.833052063E0,9.833727885E0
1.168577104E1,7.454498291E-2,7.559280396E-2,9.819131012E0,9.819704937E0
1.169573904E1,7.364685059E-2,7.738906860E-2,9.836195526E0,9.836775658E0
1.170570704E1,7.993377686E-2,7.289840698E-2,9.830357666E0,9.830952926E0
1.171567504E1,7.723937988E-2,6.436614990E-2,9.832752686E0,9.833266716E0
1.172564304E1,7.514373779E-2,7.723937988E-2,9.849218445E0,9.849807941E0
1.173561104E1,8.038284302E-2,7.873626709E-2,9.831106110E0,9.831750004E0
1.174557904E1,8.277786255E-2,7.499404907E-2,9.823471985E0,9.824106988E0
1.175554704E1,7.918533325E-2,7.499404907E-2,9.828711090E0,9.829316157E0
1.176551604E1,8.158035278E-2,8.382568359E-2,9.828262024E0,9.828958058E0
1.177548504E1,8.307723999E-2,8.352630615E-2,9.841135254E0,9.841840354E0
1.178545304E1,8.202941895E-2,8.158035278E-2,9.844727783E0,9.845407524E0
1.179542104E1,8.831634521E-2,8.202941895E-2,9.835147705E0,9.835886284E0
1.180539004E1,8.517288208E-2,7.813751221E-2,9.822723541E0,9.823403568E0
1.181535804E1,7.424560547E-2,6.990463257E-2,9.825118561E0,9.825647755E0
1.182532604E1,7.364685059E-2,6.810836792E-2,9.827663269E0,9.828175209E0
1.183529404E1,7.035369873E-2,6.526428223E-2,9.831854553E0,9.832322870E0
1.184526304E1,7.753875732E-2,7.200027466E-2,9.824819183E0,9.825388963E0
1.185523104E1,7.768844604E-2,7.858657837E-2,9.833501129E0,9.834122015E0
1.186520004E1,8.083190918E-2,7.499404907E-2,9.832602997E0,9.833221222E0
1.187516904E1,8.023315430E-2,8.068222046E-2,9.835147705E0,9.835805883E0
1.188513804E1,8.217910767E-2,8.592132568E-2,9.835596771E0,9.836315353E0
1.189510704E1,8.726852417E-2,8.053253174E-2,9.849517822E0,9.850233633E0
1.190507604E1,8.412506104E-2,8.577163696E-2,9.834998016E0,9.835731787E0
1.191504504E1,8.143066406E-2,8.726852417E-2,9.828711090E0,9.829435815E0
1.192501504E1,9.101074219E-2,7.918533325E-2,9.833351440E0,9.834091408E0
1.193498404E1,8.487350464E-2,7.514373779E-2,9.824669495E0,9.825323444E0
1.194495404E1,7.649093628E-2,7.634124756E-2,9.833351440E0,9.833945261E0
1.195492404E1,7.978408813E-2,7.723937988E-2,9.830956421E0,9.831583574E0
1.196489304E1,7.679031372E-2,7.020401001E-2,9.833800507E0,9.834350907E0
1.197486304E1,8.307723999E-2,7.185058594E-2,9.830207977E0,9.830821594E0
1.198483204E1,8.143066406E-2,7.349716187E-2,9.827064514E0,9.827676722E0
1.199480204E1,8.158035278E-2,7.708969116E-2,9.832902374E0,9.833542967E0
1.200477104E1,8.427474976E-2,7.843688965E-2,9.834249573E0,9.834923449E0
1.201474004E1,8.143066406E-2,8.113128662E-2,9.845625916E0,9.846296913E0
1.202470904E1,8.038284302E-2,8.966354370E-2,9.839788055E0,9.840524881E0
1.203467704E1,7.993377686E-2,7.993377686E-2,9.832902374E0,9.833552152E0
1.204464604E1,7.993377686E-2,8.532257080E-2,9.834249573E0,9.834944535E0
1.205461604E1,9.265731812E-2,7.679031372E-2,9.837842102E0,9.838578117E0
1.206458404E1,7.529342651E-2,7.035369873E-2,9.826316071E0,9.826856377E0
1.207455404E1,8.068222046E-2,6.900650024E-2,9.829609222E0,9.830182551E0
1.208452304E1,8.382568359E-2,7.304809570E-2,9.831255798E0,9.831884526E0
1.209449204E1,7.798782349E-2,7.095245361E-2,9.823172607E0,9.823738414E0
1.210446104E1,7.723937988E-2,7.409591675E-2,9.831704865E0,9.832287459E0
1.211443204E1,7.589218140E-2,8.382568359E-2,9.835596771E0,9.836246754E0
1.212440104E1,6.870712280E-2,7.978408813E-2,9.836943970E0,9.837507450E0
1.213437004E1,8.502319336E-2,8.173004150E-2,9.836494904E0,9.837201875E0
1.214434004E1,8.951385498E-2,7.858657837E-2,9.836195526E0,9.836916743E0
1.215430904E1,8.771759033E-2,7.544311523E-2,9.834548950E0,9.835229489E0
1.216427804E1,8.472381592E-2,7.379653931E-2,9.831555176E0,9.832197172E0
1.217424704E1,8.113128662E-2,8.158035278E-2,9.827663269E0,9.828336735E0
1.218421704E1,7.559280396E-2,8.322692871E-2,9.824968872E0,9.825612161E0
1.219418604E1,8.637039185E-2,6.930587769E-2,9.821226654E0,9.821850953E0
1.220415504E1,8.292755127E-2,7.170089722E-2,9.827363892E0,9.827975328E0
1.221412404E1,7.903564453E-2,7.619155884E-2,9.830058289E0,9.830671276E0
1.222409304E1,8.068222046E-2,8.292755127E-2,9.827363892E0,9.828044956E0
1.223406104E1,8.232879639E-2,7.484436035E-2,9.822274475E0,9.822904640E0
1.224403004E1,8.442443848E-2,7.349716187E-2,9.850266266E0,9.850902234E0
1.225399804E1,8.622070312E-2,7.319778442E-2,9.835147705E0,9.835798000E0
1.226396704E1,7.783813477E-2,8.128097534E-2,9.828711090E0,9.829355374E0
1.227393604E1,7.409591675E-2,8.158035278E-2,9.834249573E0,9.834867067E0
1.228390504E1,8.173004150E-2,7.978408813E-2,9.831106110E0,9.831769558E0
1.229387304E1,7.723937988E-2,8.143066406E-2,9.824220428E0,9.824861521E0
1.230384204E1,8.217910767E-2,8.322692871E-2,9.829010468E0,9.829706349E0
1.231381104E1,7.349716187E-2,7.679031372E-2,9.831255798E0,9.831830407E0
1.232378004E1,7.619155884E-2,7.559280396E-2,9.833201752E0,9.833787476E0
1.233374904E1,8.681945801E-2,6.990463257E-2,9.829459534E0,9.830091505E0
1.234371804E1,8.232879639E-2,6.915618896E-2,9.829609222E0,9.830197255E0
1.235368654E1,7.170089722E-2,7.155120850E-2,9.830207977E0,9.830729854E0
1.236365554E1,6.571334839E-2,7.574249268E-2,9.833052063E0,9.833563344E0
1.237362354E1,8.173004150E-2,8.098159790E-2,9.835896149E0,9.836569060E0
1.238359254E1,8.936416626E-2,7.933502197E-2,9.834548950E0,9.835274935E0
1.239356054E1,9.520202637E-2,8.023315430E-2,9.831405487E0,9.832193786E0
1.240352854E1,9.011260986E-2,7.454498291E-2,9.839189301E0,9.839884315E0
1.241349654E1,8.442443848E-2,7.753875732E-2,9.830507355E0,9.831175647E0
1.242346554E1,8.786727905E-2,8.128097534E-2,9.841584320E0,9.842312187E0
1.243343354E1,7.993377686E-2,7.978408813E-2,9.832902374E0,9.833550936E0
1.244340154E1,8.068222046E-2,7.005432129E-2,9.830806732E0,9.831387401E0
1.245337054E1,8.592132568E-2,7.214996338E-2,9.830806732E0,9.831446948E0
1.246333954E1,7.738906860E-2,8.292755127E-2,9.827962646E0,9.828617188E0
1.247330954E1,7.214996338E-2,8.158035278E-2,9.829010468E0,9.829613814E0
1.248327854E1,7.828720093E-2,7.619155884E-2,9.833650818E0,9.834257595E0
1.249324854E1,7.574249268E-2,6.571334839E-2,9.829758911E0,9.830270364E0
1.250321854E1,7.065307617E-2,7.334747314E-2,9.829160156E0,9.829687741E0
1.251318654E1,8.128097534E-2,7.619155884E-2,9.840087433E0,9.840718085E0
1.252315554E1,8.652008057E-2,8.038284302E-2,9.830207977E0,9.830917353E0
1.253312454E1,7.768844604E-2,8.098159790E-2,9.825417938E0,9.826058781E0
1.254309354E1,9.086105347E-2,8.128097534E-2,9.841734009E0,9.842489046E0
1.255306254E1,7.439529419E-2,7.768844604E-2,9.825567627E0,9.826156387E0
1.256303054E1,7.828720093E-2,7.948471069E-2,9.834848328E0,9.835481093E0
1.257299954E1,8.143066406E-2,7.409591675E-2,9.827812958E0,9.828429615E0
1.258296854E1,8.367599487E-2,7.783813477E-2,9.820627899E0,9.821292826E0
1.259293754E1,7.170089722E-2,6.721023560E-2,9.831854553E0,9.832345711E0
1.260290654E1,6.930587769E-2,7.140151978E-2,9.827663269E0,9.828167012E0
1.261287554E1,7.170089722E-2,7.993377686E-2,9.822723541E0,9.823310450E0
1.262284454E1,8.173004150E-2,8.262817383E-2,9.829908600E0,9.830595623E0
1.263281454E1,8.352630615E-2,8.053253174E-2,9.838440857E0,9.839124993E0
1.264278354E1,8.906478882E-2,7.783813477E-2,9.837991791E0,9.838702851E0
1.265275354E1,7.888595581E-2,8.128097534E-2,9.830806732E0,9.831459230E0
1.266272354E1,8.502319336E-2,7.798782349E-2,9.840536499E0,9.841212813E0
1.267269354E1,8.322692871E-2,8.577163696E-2,9.844578094E0,9.845303518E0
1.268266254E1,7.708969116E-2,8.352630615E-2,9.834249573E0,9.834906412E0
1.269263154E1,7.364685059E-2,7.424560547E-2,9.827214203E0,9.827770615E0
1.270260154E1,7.858657837E-2,7.155120850E-2,9.829459534E0,9.830034087E0
1.271257154E1,8.128097534E-2,7.155120850E-2,9.827663269E0,9.828259841E0
1.272254054E1,8.607101440E-2,7.349716187E-2,9.833950195E0,9.834601491E0
1.273251054E1,8.442443848E-2,8.128097534E-2,9.830657043E0,9.831355552E0
1.274248054E1,8.906478882E-2,8.382568359E-2,9.838291168E0,9.839051397E0
1.275244854E1,8.741821289E-2,8.187973022E-2,9.834099884E0,9.834829270E0
1.276241754E1,8.337661743E-2,8.232879639E-2,9.834998016E0,9.835695993E0
1.277238654E1,7.110214233E-2,8.966354370E-2,9.826465759E0,9.827132053E0
1.278235654E1,7.708969116E-2,8.008346558E-2,9.831704865E0,9.832333229E0
1.279232554E1,8.637039185E-2,7.708969116E-2,9.830507355E0,9.831189018E0
1.280229454E1,8.023315430E-2,7.379653931E-2,9.832004242E0,9.832608540E0
1.281226354E1,7.095245361E-2,7.274871826E-2,9.826166382E0,9.826691833E0
1.282223254E1,7.978408813E-2,7.229965210E-2,9.829609222E0,9.830198889E0
1.283220154E1,7.364685059E-2,6.960525513E-2,9.836195526E0,9.836717500E0
1.284217054E1,7.738906860E-2,7.394622803E-2,9.829758911E0,9.830341671E0
1.285213954E1,8.307723999E-2,7.664062500E-2,9.827214203E0,9.827864193E0
1.286210854E1,8.038284302E-2,7.813751221E-2,9.833351440E0,9.833990412E0
1.287207754E1,7.753875732E-2,8.113128662E-2,9.835596771E0,9.836237004E0
1.288204654E1,8.592132568E-2,7.903564453E-2,9.835147705E0,9.835840558E0
1.289201654E1,8.262817383E-2,8.068222046E-2,9.838291168E0,9.838968957E0
1.290198454E1,8.173004150E-2,7.619155884E-2,9.829309845E0,9.829944912E0
1.291195354E1,7.634124756E-2,8.128097534E-2,9.845176849E0,9.845808335E0
1.292192154E1,7.544311523E-2,7.244934082E-2,9.841284943E0,9.841840778E0
1.293189054E1,7.753875732E-2,6.870712280E-2,9.833201752E0,9.833747486E0
1.294186054E1,8.487350464E-2,7.843688965E-2,9.832902374E0,9.833581492E0
1.295182954E1,8.696914673E-2,6.855743408E-2,9.830507355E0,9.831131095E0
1.296179754E1,7.170089722E-2,7.634124756E-2,9.830956421E0,9.831514286E0
1.297176554E1,7.589218140E-2,7.454498291E-2,9.820478210E0,9.821054366E0
1.298173454E1,7.544311523E-2,8.158035278E-2,9.829010468E0,9.829638538E0
1.299170354E1,7.978408813E-2,7.978408813E-2,9.839189301E0,9.839836233E0
1.300167254E1,8.921447754E-2,7.439529419E-2,9.838141479E0,9.838827250E0
1.301164054E1,8.008346558E-2,8.607101440E-2,9.837243347E0,9.837945835E0
1.302160954E1,8.038284302E-2,7.828720093E-2,9.839788055E0,9.840427799E0
1.303157854E1,7.963439941E-2,7.140151978E-2,9.827064514E0,9.827646553E0
1.304154754E1,8.517288208E-2,7.903564453E-2,9.827513580E0,9.828200457E0
1.305151654E1,8.577163696E-2,7.873626709E-2,9.831106110E0,9.831795539E0
1.306148554E1,7.229965210E-2,7.813751221E-2,9.845176849E0,9.845752379E0
1.307145354E1,7.095245361E-2,7.798782349E-2,9.837542725E0,9.838107705E0
1.308142254E1,7.484436035E-2,7.319778442E-2,9.836794281E0,9.837351337E0
1.309139154E1,7.664062500E-2,7.843688965E-2,9.831704865E0,9.832316445E0
1.310135954E1,8.352630615E-2,8.143066406E-2,9.833800507E0,9.834492361E0
